target_id,quarter,file_path,label
10003452,7,pre-processing\data\refined\negative\P_KIC_10003452\P_KIC_10003452_Kepler_Quarter_07.npz,0
10003452,8,pre-processing\data\refined\negative\P_KIC_10003452\P_KIC_10003452_Kepler_Quarter_08.npz,0
10003452,9,pre-processing\data\refined\negative\P_KIC_10003452\P_KIC_10003452_Kepler_Quarter_09.npz,0
10003452,10,pre-processing\data\refined\negative\P_KIC_10003452\P_KIC_10003452_Kepler_Quarter_10.npz,0
10003452,11,pre-processing\data\refined\negative\P_KIC_10003452\P_KIC_10003452_Kepler_Quarter_11.npz,0
10003452,12,pre-processing\data\refined\negative\P_KIC_10003452\P_KIC_10003452_Kepler_Quarter_12.npz,0
10003452,13,pre-processing\data\refined\negative\P_KIC_10003452\P_KIC_10003452_Kepler_Quarter_13.npz,0
10003452,14,pre-processing\data\refined\negative\P_KIC_10003452\P_KIC_10003452_Kepler_Quarter_14.npz,0
10003452,15,pre-processing\data\refined\negative\P_KIC_10003452\P_KIC_10003452_Kepler_Quarter_15.npz,0
10003452,16,pre-processing\data\refined\negative\P_KIC_10003452\P_KIC_10003452_Kepler_Quarter_16.npz,0
10003452,17,pre-processing\data\refined\negative\P_KIC_10003452\P_KIC_10003452_Kepler_Quarter_17.npz,0
10003464,1,pre-processing\data\refined\negative\P_KIC_10003464\P_KIC_10003464_Kepler_Quarter_01.npz,0
10003464,2,pre-processing\data\refined\negative\P_KIC_10003464\P_KIC_10003464_Kepler_Quarter_02.npz,0
10003464,3,pre-processing\data\refined\negative\P_KIC_10003464\P_KIC_10003464_Kepler_Quarter_03.npz,0
10003464,4,pre-processing\data\refined\negative\P_KIC_10003464\P_KIC_10003464_Kepler_Quarter_04.npz,0
10003464,5,pre-processing\data\refined\negative\P_KIC_10003464\P_KIC_10003464_Kepler_Quarter_05.npz,0
10003464,6,pre-processing\data\refined\negative\P_KIC_10003464\P_KIC_10003464_Kepler_Quarter_06.npz,0
10003464,7,pre-processing\data\refined\negative\P_KIC_10003464\P_KIC_10003464_Kepler_Quarter_07.npz,0
10003464,8,pre-processing\data\refined\negative\P_KIC_10003464\P_KIC_10003464_Kepler_Quarter_08.npz,0
10003464,9,pre-processing\data\refined\negative\P_KIC_10003464\P_KIC_10003464_Kepler_Quarter_09.npz,0
10003464,10,pre-processing\data\refined\negative\P_KIC_10003464\P_KIC_10003464_Kepler_Quarter_10.npz,0
10003464,11,pre-processing\data\refined\negative\P_KIC_10003464\P_KIC_10003464_Kepler_Quarter_11.npz,0
10003464,12,pre-processing\data\refined\negative\P_KIC_10003464\P_KIC_10003464_Kepler_Quarter_12.npz,0
10003464,13,pre-processing\data\refined\negative\P_KIC_10003464\P_KIC_10003464_Kepler_Quarter_13.npz,0
10003464,14,pre-processing\data\refined\negative\P_KIC_10003464\P_KIC_10003464_Kepler_Quarter_14.npz,0
10003464,15,pre-processing\data\refined\negative\P_KIC_10003464\P_KIC_10003464_Kepler_Quarter_15.npz,0
10003464,16,pre-processing\data\refined\negative\P_KIC_10003464\P_KIC_10003464_Kepler_Quarter_16.npz,0
10003464,17,pre-processing\data\refined\negative\P_KIC_10003464\P_KIC_10003464_Kepler_Quarter_17.npz,0
10003491,2,pre-processing\data\refined\negative\P_KIC_10003491\P_KIC_10003491_Kepler_Quarter_02.npz,0
10003491,4,pre-processing\data\refined\negative\P_KIC_10003491\P_KIC_10003491_Kepler_Quarter_04.npz,0
10003491,5,pre-processing\data\refined\negative\P_KIC_10003491\P_KIC_10003491_Kepler_Quarter_05.npz,0
10003491,6,pre-processing\data\refined\negative\P_KIC_10003491\P_KIC_10003491_Kepler_Quarter_06.npz,0
10003491,7,pre-processing\data\refined\negative\P_KIC_10003491\P_KIC_10003491_Kepler_Quarter_07.npz,0
10003491,8,pre-processing\data\refined\negative\P_KIC_10003491\P_KIC_10003491_Kepler_Quarter_08.npz,0
10003491,9,pre-processing\data\refined\negative\P_KIC_10003491\P_KIC_10003491_Kepler_Quarter_09.npz,0
10003491,10,pre-processing\data\refined\negative\P_KIC_10003491\P_KIC_10003491_Kepler_Quarter_10.npz,0
10003491,11,pre-processing\data\refined\negative\P_KIC_10003491\P_KIC_10003491_Kepler_Quarter_11.npz,0
10003491,12,pre-processing\data\refined\negative\P_KIC_10003491\P_KIC_10003491_Kepler_Quarter_12.npz,0
10003491,13,pre-processing\data\refined\negative\P_KIC_10003491\P_KIC_10003491_Kepler_Quarter_13.npz,0
10003491,14,pre-processing\data\refined\negative\P_KIC_10003491\P_KIC_10003491_Kepler_Quarter_14.npz,0
10003491,15,pre-processing\data\refined\negative\P_KIC_10003491\P_KIC_10003491_Kepler_Quarter_15.npz,0
10003491,16,pre-processing\data\refined\negative\P_KIC_10003491\P_KIC_10003491_Kepler_Quarter_16.npz,0
10003491,17,pre-processing\data\refined\negative\P_KIC_10003491\P_KIC_10003491_Kepler_Quarter_17.npz,0
10003497,0,pre-processing\data\refined\negative\P_KIC_10003497\P_KIC_10003497_Kepler_Quarter_00.npz,0
10003497,1,pre-processing\data\refined\negative\P_KIC_10003497\P_KIC_10003497_Kepler_Quarter_01.npz,0
10003497,2,pre-processing\data\refined\negative\P_KIC_10003497\P_KIC_10003497_Kepler_Quarter_02.npz,0
10003497,3,pre-processing\data\refined\negative\P_KIC_10003497\P_KIC_10003497_Kepler_Quarter_03.npz,0
10003497,5,pre-processing\data\refined\negative\P_KIC_10003497\P_KIC_10003497_Kepler_Quarter_05.npz,0
10003497,6,pre-processing\data\refined\negative\P_KIC_10003497\P_KIC_10003497_Kepler_Quarter_06.npz,0
10003497,7,pre-processing\data\refined\negative\P_KIC_10003497\P_KIC_10003497_Kepler_Quarter_07.npz,0
10003497,8,pre-processing\data\refined\negative\P_KIC_10003497\P_KIC_10003497_Kepler_Quarter_08.npz,0
10003497,9,pre-processing\data\refined\negative\P_KIC_10003497\P_KIC_10003497_Kepler_Quarter_09.npz,0
10003497,10,pre-processing\data\refined\negative\P_KIC_10003497\P_KIC_10003497_Kepler_Quarter_10.npz,0
10003497,11,pre-processing\data\refined\negative\P_KIC_10003497\P_KIC_10003497_Kepler_Quarter_11.npz,0
10003497,12,pre-processing\data\refined\negative\P_KIC_10003497\P_KIC_10003497_Kepler_Quarter_12.npz,0
10003497,13,pre-processing\data\refined\negative\P_KIC_10003497\P_KIC_10003497_Kepler_Quarter_13.npz,0
10003497,14,pre-processing\data\refined\negative\P_KIC_10003497\P_KIC_10003497_Kepler_Quarter_14.npz,0
10003497,15,pre-processing\data\refined\negative\P_KIC_10003497\P_KIC_10003497_Kepler_Quarter_15.npz,0
10003497,16,pre-processing\data\refined\negative\P_KIC_10003497\P_KIC_10003497_Kepler_Quarter_16.npz,0
10003524,0,pre-processing\data\refined\negative\P_KIC_10003524\P_KIC_10003524_Kepler_Quarter_00.npz,0
10003524,1,pre-processing\data\refined\negative\P_KIC_10003524\P_KIC_10003524_Kepler_Quarter_01.npz,0
10003524,2,pre-processing\data\refined\negative\P_KIC_10003524\P_KIC_10003524_Kepler_Quarter_02.npz,0
10003524,3,pre-processing\data\refined\negative\P_KIC_10003524\P_KIC_10003524_Kepler_Quarter_03.npz,0
10003524,4,pre-processing\data\refined\negative\P_KIC_10003524\P_KIC_10003524_Kepler_Quarter_04.npz,0
10003524,5,pre-processing\data\refined\negative\P_KIC_10003524\P_KIC_10003524_Kepler_Quarter_05.npz,0
10003524,6,pre-processing\data\refined\negative\P_KIC_10003524\P_KIC_10003524_Kepler_Quarter_06.npz,0
10003524,7,pre-processing\data\refined\negative\P_KIC_10003524\P_KIC_10003524_Kepler_Quarter_07.npz,0
10003524,8,pre-processing\data\refined\negative\P_KIC_10003524\P_KIC_10003524_Kepler_Quarter_08.npz,0
10003524,9,pre-processing\data\refined\negative\P_KIC_10003524\P_KIC_10003524_Kepler_Quarter_09.npz,0
10003524,10,pre-processing\data\refined\negative\P_KIC_10003524\P_KIC_10003524_Kepler_Quarter_10.npz,0
10003524,11,pre-processing\data\refined\negative\P_KIC_10003524\P_KIC_10003524_Kepler_Quarter_11.npz,0
10003524,12,pre-processing\data\refined\negative\P_KIC_10003524\P_KIC_10003524_Kepler_Quarter_12.npz,0
10003524,13,pre-processing\data\refined\negative\P_KIC_10003524\P_KIC_10003524_Kepler_Quarter_13.npz,0
10003524,14,pre-processing\data\refined\negative\P_KIC_10003524\P_KIC_10003524_Kepler_Quarter_14.npz,0
10003524,15,pre-processing\data\refined\negative\P_KIC_10003524\P_KIC_10003524_Kepler_Quarter_15.npz,0
10003524,16,pre-processing\data\refined\negative\P_KIC_10003524\P_KIC_10003524_Kepler_Quarter_16.npz,0
10003524,17,pre-processing\data\refined\negative\P_KIC_10003524\P_KIC_10003524_Kepler_Quarter_17.npz,0
10003533,1,pre-processing\data\refined\negative\P_KIC_10003533\P_KIC_10003533_Kepler_Quarter_01.npz,0
10003533,2,pre-processing\data\refined\negative\P_KIC_10003533\P_KIC_10003533_Kepler_Quarter_02.npz,0
10003533,3,pre-processing\data\refined\negative\P_KIC_10003533\P_KIC_10003533_Kepler_Quarter_03.npz,0
10003533,4,pre-processing\data\refined\negative\P_KIC_10003533\P_KIC_10003533_Kepler_Quarter_04.npz,0
10003533,5,pre-processing\data\refined\negative\P_KIC_10003533\P_KIC_10003533_Kepler_Quarter_05.npz,0
10003533,6,pre-processing\data\refined\negative\P_KIC_10003533\P_KIC_10003533_Kepler_Quarter_06.npz,0
10003533,7,pre-processing\data\refined\negative\P_KIC_10003533\P_KIC_10003533_Kepler_Quarter_07.npz,0
10003533,8,pre-processing\data\refined\negative\P_KIC_10003533\P_KIC_10003533_Kepler_Quarter_08.npz,0
10003533,9,pre-processing\data\refined\negative\P_KIC_10003533\P_KIC_10003533_Kepler_Quarter_09.npz,0
10003533,10,pre-processing\data\refined\negative\P_KIC_10003533\P_KIC_10003533_Kepler_Quarter_10.npz,0
10003533,11,pre-processing\data\refined\negative\P_KIC_10003533\P_KIC_10003533_Kepler_Quarter_11.npz,0
10003533,12,pre-processing\data\refined\negative\P_KIC_10003533\P_KIC_10003533_Kepler_Quarter_12.npz,0
10003533,13,pre-processing\data\refined\negative\P_KIC_10003533\P_KIC_10003533_Kepler_Quarter_13.npz,0
10003533,14,pre-processing\data\refined\negative\P_KIC_10003533\P_KIC_10003533_Kepler_Quarter_14.npz,0
10003533,15,pre-processing\data\refined\negative\P_KIC_10003533\P_KIC_10003533_Kepler_Quarter_15.npz,0
10003533,16,pre-processing\data\refined\negative\P_KIC_10003533\P_KIC_10003533_Kepler_Quarter_16.npz,0
10003533,17,pre-processing\data\refined\negative\P_KIC_10003533\P_KIC_10003533_Kepler_Quarter_17.npz,0
10003537,0,pre-processing\data\refined\negative\P_KIC_10003537\P_KIC_10003537_Kepler_Quarter_00.npz,0
10003537,1,pre-processing\data\refined\negative\P_KIC_10003537\P_KIC_10003537_Kepler_Quarter_01.npz,0
10003537,2,pre-processing\data\refined\negative\P_KIC_10003537\P_KIC_10003537_Kepler_Quarter_02.npz,0
10003537,3,pre-processing\data\refined\negative\P_KIC_10003537\P_KIC_10003537_Kepler_Quarter_03.npz,0
10003537,4,pre-processing\data\refined\negative\P_KIC_10003537\P_KIC_10003537_Kepler_Quarter_04.npz,0
10003537,5,pre-processing\data\refined\negative\P_KIC_10003537\P_KIC_10003537_Kepler_Quarter_05.npz,0
10003537,6,pre-processing\data\refined\negative\P_KIC_10003537\P_KIC_10003537_Kepler_Quarter_06.npz,0
10003537,7,pre-processing\data\refined\negative\P_KIC_10003537\P_KIC_10003537_Kepler_Quarter_07.npz,0
10003537,8,pre-processing\data\refined\negative\P_KIC_10003537\P_KIC_10003537_Kepler_Quarter_08.npz,0
10003537,9,pre-processing\data\refined\negative\P_KIC_10003537\P_KIC_10003537_Kepler_Quarter_09.npz,0
10003537,10,pre-processing\data\refined\negative\P_KIC_10003537\P_KIC_10003537_Kepler_Quarter_10.npz,0
10003537,11,pre-processing\data\refined\negative\P_KIC_10003537\P_KIC_10003537_Kepler_Quarter_11.npz,0
10003537,12,pre-processing\data\refined\negative\P_KIC_10003537\P_KIC_10003537_Kepler_Quarter_12.npz,0
10003537,13,pre-processing\data\refined\negative\P_KIC_10003537\P_KIC_10003537_Kepler_Quarter_13.npz,0
10003537,14,pre-processing\data\refined\negative\P_KIC_10003537\P_KIC_10003537_Kepler_Quarter_14.npz,0
10003537,15,pre-processing\data\refined\negative\P_KIC_10003537\P_KIC_10003537_Kepler_Quarter_15.npz,0
10003537,16,pre-processing\data\refined\negative\P_KIC_10003537\P_KIC_10003537_Kepler_Quarter_16.npz,0
10003537,17,pre-processing\data\refined\negative\P_KIC_10003537\P_KIC_10003537_Kepler_Quarter_17.npz,0
10003561,1,pre-processing\data\refined\negative\P_KIC_10003561\P_KIC_10003561_Kepler_Quarter_01.npz,0
10003561,4,pre-processing\data\refined\negative\P_KIC_10003561\P_KIC_10003561_Kepler_Quarter_04.npz,0
10003561,5,pre-processing\data\refined\negative\P_KIC_10003561\P_KIC_10003561_Kepler_Quarter_05.npz,0
10003561,8,pre-processing\data\refined\negative\P_KIC_10003561\P_KIC_10003561_Kepler_Quarter_08.npz,0
10003561,9,pre-processing\data\refined\negative\P_KIC_10003561\P_KIC_10003561_Kepler_Quarter_09.npz,0
10003561,12,pre-processing\data\refined\negative\P_KIC_10003561\P_KIC_10003561_Kepler_Quarter_12.npz,0
10003561,13,pre-processing\data\refined\negative\P_KIC_10003561\P_KIC_10003561_Kepler_Quarter_13.npz,0
10003561,16,pre-processing\data\refined\negative\P_KIC_10003561\P_KIC_10003561_Kepler_Quarter_16.npz,0
10003561,17,pre-processing\data\refined\negative\P_KIC_10003561\P_KIC_10003561_Kepler_Quarter_17.npz,0
10003568,4,pre-processing\data\refined\negative\P_KIC_10003568\P_KIC_10003568_Kepler_Quarter_04.npz,0
10003568,5,pre-processing\data\refined\negative\P_KIC_10003568\P_KIC_10003568_Kepler_Quarter_05.npz,0
10003568,6,pre-processing\data\refined\negative\P_KIC_10003568\P_KIC_10003568_Kepler_Quarter_06.npz,0
10003568,7,pre-processing\data\refined\negative\P_KIC_10003568\P_KIC_10003568_Kepler_Quarter_07.npz,0
10003568,8,pre-processing\data\refined\negative\P_KIC_10003568\P_KIC_10003568_Kepler_Quarter_08.npz,0
10003568,9,pre-processing\data\refined\negative\P_KIC_10003568\P_KIC_10003568_Kepler_Quarter_09.npz,0
10003568,10,pre-processing\data\refined\negative\P_KIC_10003568\P_KIC_10003568_Kepler_Quarter_10.npz,0
10003568,11,pre-processing\data\refined\negative\P_KIC_10003568\P_KIC_10003568_Kepler_Quarter_11.npz,0
10003568,12,pre-processing\data\refined\negative\P_KIC_10003568\P_KIC_10003568_Kepler_Quarter_12.npz,0
10003568,13,pre-processing\data\refined\negative\P_KIC_10003568\P_KIC_10003568_Kepler_Quarter_13.npz,0
10003568,14,pre-processing\data\refined\negative\P_KIC_10003568\P_KIC_10003568_Kepler_Quarter_14.npz,0
10003568,15,pre-processing\data\refined\negative\P_KIC_10003568\P_KIC_10003568_Kepler_Quarter_15.npz,0
10003568,16,pre-processing\data\refined\negative\P_KIC_10003568\P_KIC_10003568_Kepler_Quarter_16.npz,0
10003568,17,pre-processing\data\refined\negative\P_KIC_10003568\P_KIC_10003568_Kepler_Quarter_17.npz,0
10003574,1,pre-processing\data\refined\negative\P_KIC_10003574\P_KIC_10003574_Kepler_Quarter_01.npz,0
10003574,2,pre-processing\data\refined\negative\P_KIC_10003574\P_KIC_10003574_Kepler_Quarter_02.npz,0
10003574,3,pre-processing\data\refined\negative\P_KIC_10003574\P_KIC_10003574_Kepler_Quarter_03.npz,0
10003574,4,pre-processing\data\refined\negative\P_KIC_10003574\P_KIC_10003574_Kepler_Quarter_04.npz,0
10003574,5,pre-processing\data\refined\negative\P_KIC_10003574\P_KIC_10003574_Kepler_Quarter_05.npz,0
10003574,6,pre-processing\data\refined\negative\P_KIC_10003574\P_KIC_10003574_Kepler_Quarter_06.npz,0
10003574,7,pre-processing\data\refined\negative\P_KIC_10003574\P_KIC_10003574_Kepler_Quarter_07.npz,0
10003574,8,pre-processing\data\refined\negative\P_KIC_10003574\P_KIC_10003574_Kepler_Quarter_08.npz,0
10003574,9,pre-processing\data\refined\negative\P_KIC_10003574\P_KIC_10003574_Kepler_Quarter_09.npz,0
10003574,10,pre-processing\data\refined\negative\P_KIC_10003574\P_KIC_10003574_Kepler_Quarter_10.npz,0
10003574,11,pre-processing\data\refined\negative\P_KIC_10003574\P_KIC_10003574_Kepler_Quarter_11.npz,0
10003574,12,pre-processing\data\refined\negative\P_KIC_10003574\P_KIC_10003574_Kepler_Quarter_12.npz,0
10003574,13,pre-processing\data\refined\negative\P_KIC_10003574\P_KIC_10003574_Kepler_Quarter_13.npz,0
10003574,14,pre-processing\data\refined\negative\P_KIC_10003574\P_KIC_10003574_Kepler_Quarter_14.npz,0
10003574,15,pre-processing\data\refined\negative\P_KIC_10003574\P_KIC_10003574_Kepler_Quarter_15.npz,0
10003574,16,pre-processing\data\refined\negative\P_KIC_10003574\P_KIC_10003574_Kepler_Quarter_16.npz,0
10003574,17,pre-processing\data\refined\negative\P_KIC_10003574\P_KIC_10003574_Kepler_Quarter_17.npz,0
10003593,0,pre-processing\data\refined\negative\P_KIC_10003593\P_KIC_10003593_Kepler_Quarter_00.npz,0
10003593,1,pre-processing\data\refined\negative\P_KIC_10003593\P_KIC_10003593_Kepler_Quarter_01.npz,0
10003593,2,pre-processing\data\refined\negative\P_KIC_10003593\P_KIC_10003593_Kepler_Quarter_02.npz,0
10003593,3,pre-processing\data\refined\negative\P_KIC_10003593\P_KIC_10003593_Kepler_Quarter_03.npz,0
10003593,4,pre-processing\data\refined\negative\P_KIC_10003593\P_KIC_10003593_Kepler_Quarter_04.npz,0
10003593,5,pre-processing\data\refined\negative\P_KIC_10003593\P_KIC_10003593_Kepler_Quarter_05.npz,0
10003593,6,pre-processing\data\refined\negative\P_KIC_10003593\P_KIC_10003593_Kepler_Quarter_06.npz,0
10003593,7,pre-processing\data\refined\negative\P_KIC_10003593\P_KIC_10003593_Kepler_Quarter_07.npz,0
10003593,8,pre-processing\data\refined\negative\P_KIC_10003593\P_KIC_10003593_Kepler_Quarter_08.npz,0
10003593,9,pre-processing\data\refined\negative\P_KIC_10003593\P_KIC_10003593_Kepler_Quarter_09.npz,0
10003593,10,pre-processing\data\refined\negative\P_KIC_10003593\P_KIC_10003593_Kepler_Quarter_10.npz,0
10003593,11,pre-processing\data\refined\negative\P_KIC_10003593\P_KIC_10003593_Kepler_Quarter_11.npz,0
10003593,12,pre-processing\data\refined\negative\P_KIC_10003593\P_KIC_10003593_Kepler_Quarter_12.npz,0
10003593,13,pre-processing\data\refined\negative\P_KIC_10003593\P_KIC_10003593_Kepler_Quarter_13.npz,0
10003593,14,pre-processing\data\refined\negative\P_KIC_10003593\P_KIC_10003593_Kepler_Quarter_14.npz,0
10003593,15,pre-processing\data\refined\negative\P_KIC_10003593\P_KIC_10003593_Kepler_Quarter_15.npz,0
10003593,16,pre-processing\data\refined\negative\P_KIC_10003593\P_KIC_10003593_Kepler_Quarter_16.npz,0
10003593,17,pre-processing\data\refined\negative\P_KIC_10003593\P_KIC_10003593_Kepler_Quarter_17.npz,0
10003595,1,pre-processing\data\refined\negative\P_KIC_10003595\P_KIC_10003595_Kepler_Quarter_01.npz,0
10003595,4,pre-processing\data\refined\negative\P_KIC_10003595\P_KIC_10003595_Kepler_Quarter_04.npz,0
10003595,5,pre-processing\data\refined\negative\P_KIC_10003595\P_KIC_10003595_Kepler_Quarter_05.npz,0
10003595,8,pre-processing\data\refined\negative\P_KIC_10003595\P_KIC_10003595_Kepler_Quarter_08.npz,0
10003595,9,pre-processing\data\refined\negative\P_KIC_10003595\P_KIC_10003595_Kepler_Quarter_09.npz,0
10003595,12,pre-processing\data\refined\negative\P_KIC_10003595\P_KIC_10003595_Kepler_Quarter_12.npz,0
10003595,13,pre-processing\data\refined\negative\P_KIC_10003595\P_KIC_10003595_Kepler_Quarter_13.npz,0
10003595,16,pre-processing\data\refined\negative\P_KIC_10003595\P_KIC_10003595_Kepler_Quarter_16.npz,0
10003595,17,pre-processing\data\refined\negative\P_KIC_10003595\P_KIC_10003595_Kepler_Quarter_17.npz,0
10003599,1,pre-processing\data\refined\negative\P_KIC_10003599\P_KIC_10003599_Kepler_Quarter_01.npz,0
10003599,2,pre-processing\data\refined\negative\P_KIC_10003599\P_KIC_10003599_Kepler_Quarter_02.npz,0
10003599,3,pre-processing\data\refined\negative\P_KIC_10003599\P_KIC_10003599_Kepler_Quarter_03.npz,0
10003599,4,pre-processing\data\refined\negative\P_KIC_10003599\P_KIC_10003599_Kepler_Quarter_04.npz,0
10003599,5,pre-processing\data\refined\negative\P_KIC_10003599\P_KIC_10003599_Kepler_Quarter_05.npz,0
10003599,6,pre-processing\data\refined\negative\P_KIC_10003599\P_KIC_10003599_Kepler_Quarter_06.npz,0
10003599,7,pre-processing\data\refined\negative\P_KIC_10003599\P_KIC_10003599_Kepler_Quarter_07.npz,0
10003599,8,pre-processing\data\refined\negative\P_KIC_10003599\P_KIC_10003599_Kepler_Quarter_08.npz,0
10003599,9,pre-processing\data\refined\negative\P_KIC_10003599\P_KIC_10003599_Kepler_Quarter_09.npz,0
10003599,10,pre-processing\data\refined\negative\P_KIC_10003599\P_KIC_10003599_Kepler_Quarter_10.npz,0
10003599,11,pre-processing\data\refined\negative\P_KIC_10003599\P_KIC_10003599_Kepler_Quarter_11.npz,0
10003599,12,pre-processing\data\refined\negative\P_KIC_10003599\P_KIC_10003599_Kepler_Quarter_12.npz,0
10003599,13,pre-processing\data\refined\negative\P_KIC_10003599\P_KIC_10003599_Kepler_Quarter_13.npz,0
10003599,14,pre-processing\data\refined\negative\P_KIC_10003599\P_KIC_10003599_Kepler_Quarter_14.npz,0
10003599,15,pre-processing\data\refined\negative\P_KIC_10003599\P_KIC_10003599_Kepler_Quarter_15.npz,0
10003599,16,pre-processing\data\refined\negative\P_KIC_10003599\P_KIC_10003599_Kepler_Quarter_16.npz,0
10003599,17,pre-processing\data\refined\negative\P_KIC_10003599\P_KIC_10003599_Kepler_Quarter_17.npz,0
10003601,1,pre-processing\data\refined\negative\P_KIC_10003601\P_KIC_10003601_Kepler_Quarter_01.npz,0
10003601,2,pre-processing\data\refined\negative\P_KIC_10003601\P_KIC_10003601_Kepler_Quarter_02.npz,0
10003601,3,pre-processing\data\refined\negative\P_KIC_10003601\P_KIC_10003601_Kepler_Quarter_03.npz,0
10003601,4,pre-processing\data\refined\negative\P_KIC_10003601\P_KIC_10003601_Kepler_Quarter_04.npz,0
10003601,5,pre-processing\data\refined\negative\P_KIC_10003601\P_KIC_10003601_Kepler_Quarter_05.npz,0
10003601,6,pre-processing\data\refined\negative\P_KIC_10003601\P_KIC_10003601_Kepler_Quarter_06.npz,0
10003601,7,pre-processing\data\refined\negative\P_KIC_10003601\P_KIC_10003601_Kepler_Quarter_07.npz,0
10003601,8,pre-processing\data\refined\negative\P_KIC_10003601\P_KIC_10003601_Kepler_Quarter_08.npz,0
10003601,9,pre-processing\data\refined\negative\P_KIC_10003601\P_KIC_10003601_Kepler_Quarter_09.npz,0
10003601,10,pre-processing\data\refined\negative\P_KIC_10003601\P_KIC_10003601_Kepler_Quarter_10.npz,0
10003601,11,pre-processing\data\refined\negative\P_KIC_10003601\P_KIC_10003601_Kepler_Quarter_11.npz,0
10003601,12,pre-processing\data\refined\negative\P_KIC_10003601\P_KIC_10003601_Kepler_Quarter_12.npz,0
10003601,13,pre-processing\data\refined\negative\P_KIC_10003601\P_KIC_10003601_Kepler_Quarter_13.npz,0
10003601,14,pre-processing\data\refined\negative\P_KIC_10003601\P_KIC_10003601_Kepler_Quarter_14.npz,0
10003601,15,pre-processing\data\refined\negative\P_KIC_10003601\P_KIC_10003601_Kepler_Quarter_15.npz,0
10003601,16,pre-processing\data\refined\negative\P_KIC_10003601\P_KIC_10003601_Kepler_Quarter_16.npz,0
10003601,17,pre-processing\data\refined\negative\P_KIC_10003601\P_KIC_10003601_Kepler_Quarter_17.npz,0
10003610,10,pre-processing\data\refined\negative\P_KIC_10003610\P_KIC_10003610_Kepler_Quarter_10.npz,0
10003638,1,pre-processing\data\refined\negative\P_KIC_10003638\P_KIC_10003638_Kepler_Quarter_01.npz,0
10003638,2,pre-processing\data\refined\negative\P_KIC_10003638\P_KIC_10003638_Kepler_Quarter_02.npz,0
10003638,3,pre-processing\data\refined\negative\P_KIC_10003638\P_KIC_10003638_Kepler_Quarter_03.npz,0
10003638,4,pre-processing\data\refined\negative\P_KIC_10003638\P_KIC_10003638_Kepler_Quarter_04.npz,0
10003638,5,pre-processing\data\refined\negative\P_KIC_10003638\P_KIC_10003638_Kepler_Quarter_05.npz,0
10003638,6,pre-processing\data\refined\negative\P_KIC_10003638\P_KIC_10003638_Kepler_Quarter_06.npz,0
10003638,7,pre-processing\data\refined\negative\P_KIC_10003638\P_KIC_10003638_Kepler_Quarter_07.npz,0
10003638,8,pre-processing\data\refined\negative\P_KIC_10003638\P_KIC_10003638_Kepler_Quarter_08.npz,0
10003638,9,pre-processing\data\refined\negative\P_KIC_10003638\P_KIC_10003638_Kepler_Quarter_09.npz,0
10003638,10,pre-processing\data\refined\negative\P_KIC_10003638\P_KIC_10003638_Kepler_Quarter_10.npz,0
10003638,11,pre-processing\data\refined\negative\P_KIC_10003638\P_KIC_10003638_Kepler_Quarter_11.npz,0
10003638,12,pre-processing\data\refined\negative\P_KIC_10003638\P_KIC_10003638_Kepler_Quarter_12.npz,0
10003638,13,pre-processing\data\refined\negative\P_KIC_10003638\P_KIC_10003638_Kepler_Quarter_13.npz,0
10003638,14,pre-processing\data\refined\negative\P_KIC_10003638\P_KIC_10003638_Kepler_Quarter_14.npz,0
10003638,15,pre-processing\data\refined\negative\P_KIC_10003638\P_KIC_10003638_Kepler_Quarter_15.npz,0
10003638,16,pre-processing\data\refined\negative\P_KIC_10003638\P_KIC_10003638_Kepler_Quarter_16.npz,0
10003638,17,pre-processing\data\refined\negative\P_KIC_10003638\P_KIC_10003638_Kepler_Quarter_17.npz,0
10003649,1,pre-processing\data\refined\negative\P_KIC_10003649\P_KIC_10003649_Kepler_Quarter_01.npz,0
10003649,2,pre-processing\data\refined\negative\P_KIC_10003649\P_KIC_10003649_Kepler_Quarter_02.npz,0
10003649,3,pre-processing\data\refined\negative\P_KIC_10003649\P_KIC_10003649_Kepler_Quarter_03.npz,0
10003649,4,pre-processing\data\refined\negative\P_KIC_10003649\P_KIC_10003649_Kepler_Quarter_04.npz,0
10003649,5,pre-processing\data\refined\negative\P_KIC_10003649\P_KIC_10003649_Kepler_Quarter_05.npz,0
10003649,6,pre-processing\data\refined\negative\P_KIC_10003649\P_KIC_10003649_Kepler_Quarter_06.npz,0
10003649,7,pre-processing\data\refined\negative\P_KIC_10003649\P_KIC_10003649_Kepler_Quarter_07.npz,0
10003649,8,pre-processing\data\refined\negative\P_KIC_10003649\P_KIC_10003649_Kepler_Quarter_08.npz,0
10003649,9,pre-processing\data\refined\negative\P_KIC_10003649\P_KIC_10003649_Kepler_Quarter_09.npz,0
10003649,10,pre-processing\data\refined\negative\P_KIC_10003649\P_KIC_10003649_Kepler_Quarter_10.npz,0
10003649,11,pre-processing\data\refined\negative\P_KIC_10003649\P_KIC_10003649_Kepler_Quarter_11.npz,0
10003649,12,pre-processing\data\refined\negative\P_KIC_10003649\P_KIC_10003649_Kepler_Quarter_12.npz,0
10003649,13,pre-processing\data\refined\negative\P_KIC_10003649\P_KIC_10003649_Kepler_Quarter_13.npz,0
10003649,14,pre-processing\data\refined\negative\P_KIC_10003649\P_KIC_10003649_Kepler_Quarter_14.npz,0
